ObjectID,Label,Timestamp,x_center,y_center,area
0,customer,1735649278,716,762,Service area
1,customer,1735649278,326,807,Service area
0,employee,1735649278,416,486,Service area
2,customer,1735649278,126,702,Service area
1,employee,1735649278,747,435,Service area
3,customer,1735649278,306,197,Service area
0,customer,1735649278,715,762,Service area
1,customer,1735649278,327,807,Service area
0,employee,1735649278,423,487,Service area
2,customer,1735649278,126,702,Service area
1,employee,1735649278,747,436,Service area
3,customer,1735649278,308,197,Service area
0,customer,1735649278,717,763,Service area
1,customer,1735649278,325,807,Service area
2,customer,1735649278,125,702,Service area
1,employee,1735649278,747,434,Service area
0,employee,1735649278,428,485,Service area
3,customer,1735649279,306,197,Service area
4,customer,1735649279,107,497,Service area
0,customer,1735649279,717,764,Service area
1,customer,1735649279,326,806,Service area
0,employee,1735649279,441,487,Service area
1,employee,1735649279,747,434,Service area
2,customer,1735649279,125,702,Service area
3,customer,1735649279,305,198,Service area
4,customer,1735649279,107,502,Service area
1,customer,1735649279,327,805,Service area
0,customer,1735649279,717,764,Service area
0,employee,1735649279,446,487,Service area
2,customer,1735649279,125,702,Service area
1,employee,1735649279,748,435,Service area
3,customer,1735649279,305,198,Service area
4,customer,1735649279,108,497,Service area
1,customer,1735649279,326,804,Service area
0,customer,1735649279,716,764,Service area
2,customer,1735649279,125,702,Service area
0,employee,1735649279,449,485,Service area
1,employee,1735649279,747,435,Service area
3,customer,1735649279,306,200,Service area
4,customer,1735649279,112,498,Service area
0,customer,1735649279,716,764,Service area
1,customer,1735649279,326,803,Service area
2,customer,1735649279,125,702,Service area
1,employee,1735649279,747,435,Service area
0,employee,1735649279,454,486,Service area
3,customer,1735649279,304,202,Service area
4,customer,1735649279,107,497,Service area
0,customer,1735649279,716,765,Service area
1,customer,1735649280,326,802,Service area
2,customer,1735649280,124,702,Service area
0,employee,1735649280,446,484,Service area
1,employee,1735649280,746,436,Service area
3,customer,1735649280,304,202,Service area
4,customer,1735649280,115,492,Service area
0,customer,1735649280,716,765,Service area
1,customer,1735649280,325,802,Service area
2,customer,1735649280,124,702,Service area
0,employee,1735649280,447,484,Service area
3,customer,1735649280,306,203,Service area
1,employee,1735649280,745,438,Service area
4,customer,1735649280,108,493,Service area
0,customer,1735649280,717,765,Service area
1,customer,1735649280,325,802,Service area
2,customer,1735649280,124,702,Service area
1,employee,1735649280,746,437,Service area
0,employee,1735649280,451,483,Service area
3,customer,1735649280,307,203,Service area
4,customer,1735649280,105,492,Service area
0,customer,1735649280,718,765,Service area
1,customer,1735649280,324,802,Service area
2,customer,1735649280,124,702,Service area
1,employee,1735649280,745,435,Service area
0,employee,1735649280,463,482,Service area
3,customer,1735649280,309,204,Service area
4,customer,1735649280,111,494,Service area
0,customer,1735649280,718,765,Service area
1,customer,1735649280,325,801,Service area
1,employee,1735649280,746,435,Service area
2,customer,1735649280,123,700,Service area
0,employee,1735649280,443,481,Service area
3,customer,1735649280,309,204,Service area
4,customer,1735649281,122,492,Service area
0,customer,1735649281,718,766,Service area
1,customer,1735649281,325,801,Service area
1,employee,1735649281,746,435,Service area
2,customer,1735649281,119,691,Service area
0,employee,1735649281,444,480,Service area
3,customer,1735649281,309,204,Service area
4,customer,1735649281,114,491,Service area
0,customer,1735649281,719,765,Service area
1,customer,1735649281,326,801,Service area
1,employee,1735649281,746,436,Service area
2,customer,1735649281,120,691,Service area
0,employee,1735649281,445,480,Service area
3,customer,1735649281,309,204,Service area
4,customer,1735649281,118,489,Service area
0,customer,1735649281,720,765,Service area
1,customer,1735649281,326,801,Service area
1,employee,1735649281,748,436,Service area
2,customer,1735649281,121,692,Service area
0,employee,1735649281,446,479,Service area
3,customer,1735649281,310,205,Service area
4,customer,1735649281,115,489,Service area
0,customer,1735649281,720,766,Service area
1,customer,1735649281,325,801,Service area
1,employee,1735649281,750,436,Service area
2,customer,1735649281,122,695,Service area
0,employee,1735649281,462,481,Service area
3,customer,1735649281,310,207,Service area
4,customer,1735649281,118,489,Service area
0,customer,1735649281,720,766,Service area
1,customer,1735649281,324,802,Service area
2,customer,1735649282,124,699,Service area
1,employee,1735649282,750,437,Service area
0,employee,1735649282,460,480,Service area
4,customer,1735649282,115,489,Service area
3,customer,1735649282,310,210,Service area
0,customer,1735649282,719,765,Service area
1,customer,1735649282,325,801,Service area
2,customer,1735649282,125,700,Service area
1,employee,1735649282,750,437,Service area
0,employee,1735649282,455,479,Service area
3,customer,1735649282,310,208,Service area
4,customer,1735649282,116,489,Service area
0,customer,1735649282,719,766,Service area
1,customer,1735649282,325,801,Service area
1,employee,1735649282,750,436,Service area
2,customer,1735649282,125,700,Service area
0,employee,1735649282,458,480,Service area
4,customer,1735649282,117,491,Service area
3,customer,1735649282,310,210,Service area
0,customer,1735649282,718,767,Service area
1,customer,1735649282,325,801,Service area
2,customer,1735649282,125,701,Service area
1,employee,1735649282,750,437,Service area
0,employee,1735649282,458,483,Service area
3,customer,1735649282,309,211,Service area
4,customer,1735649282,124,491,Service area
0,customer,1735649282,718,768,Service area
1,customer,1735649282,323,801,Service area
2,customer,1735649282,125,701,Service area
1,employee,1735649282,750,437,Service area
0,employee,1735649282,445,481,Service area
4,customer,1735649282,126,492,Service area
3,customer,1735649282,309,212,Service area
0,customer,1735649283,717,768,Service area
1,customer,1735649283,323,800,Service area
2,customer,1735649283,125,700,Service area
1,employee,1735649283,749,436,Service area
0,employee,1735649283,446,482,Service area
4,customer,1735649283,131,495,Service area
3,customer,1735649283,308,212,Service area
0,customer,1735649283,716,768,Service area
1,customer,1735649283,326,799,Service area
1,employee,1735649283,748,437,Service area
2,customer,1735649283,125,701,Service area
0,employee,1735649283,446,482,Service area
4,customer,1735649283,133,494,Service area
3,customer,1735649283,310,211,Service area
0,customer,1735649283,715,768,Service area
1,customer,1735649283,325,799,Service area
1,employee,1735649283,748,436,Service area
2,customer,1735649283,125,701,Service area
4,customer,1735649283,134,494,Service area
0,employee,1735649283,445,481,Service area
3,customer,1735649283,308,213,Service area
0,customer,1735649283,714,768,Service area
1,customer,1735649283,324,799,Service area
2,customer,1735649283,125,701,Service area
1,employee,1735649283,747,436,Service area
4,customer,1735649283,137,495,Service area
0,employee,1735649283,450,481,Service area
3,customer,1735649283,307,215,Service area
0,customer,1735649283,713,769,Service area
1,customer,1735649283,323,797,Service area
2,customer,1735649283,125,702,Service area
1,employee,1735649283,745,435,Service area
4,customer,1735649283,138,494,Service area
0,employee,1735649284,446,482,Service area
3,customer,1735649284,306,218,Service area
0,customer,1735649284,712,768,Service area
1,customer,1735649284,322,799,Service area
2,customer,1735649284,126,701,Service area
1,employee,1735649284,744,434,Service area
4,customer,1735649284,143,495,Service area
0,employee,1735649284,446,482,Service area
3,customer,1735649284,305,220,Service area
0,customer,1735649284,711,768,Service area
1,customer,1735649284,318,797,Service area
1,employee,1735649284,742,434,Service area
2,customer,1735649284,126,701,Service area
0,employee,1735649284,445,481,Service area
4,customer,1735649284,145,495,Service area
3,customer,1735649284,304,222,Service area
0,customer,1735649284,709,768,Service area
1,customer,1735649284,319,798,Service area
1,employee,1735649284,742,434,Service area
2,customer,1735649284,126,701,Service area
0,employee,1735649284,445,480,Service area
4,customer,1735649284,146,494,Service area
3,customer,1735649284,304,222,Service area
0,customer,1735649284,706,767,Service area
1,customer,1735649284,320,797,Service area
1,employee,1735649284,741,434,Service area
2,customer,1735649284,126,702,Service area
0,employee,1735649284,444,479,Service area
4,customer,1735649284,148,496,Service area
3,customer,1735649284,305,222,Service area
0,customer,1735649284,703,767,Service area
1,customer,1735649284,320,800,Service area
2,customer,1735649285,126,702,Service area
1,employee,1735649285,741,435,Service area
0,employee,1735649285,445,480,Service area
4,customer,1735649285,149,499,Service area
3,customer,1735649285,305,222,Service area
0,customer,1735649285,700,767,Service area
1,customer,1735649285,324,800,Service area
2,customer,1735649285,126,701,Service area
1,employee,1735649285,741,436,Service area
0,employee,1735649285,444,480,Service area
4,customer,1735649285,152,504,Service area
3,customer,1735649285,307,224,Service area
0,customer,1735649285,699,767,Service area
1,customer,1735649285,323,800,Service area
0,employee,1735649285,460,480,Service area
1,employee,1735649285,740,436,Service area
2,customer,1735649285,127,701,Service area
4,customer,1735649285,153,503,Service area
3,customer,1735649285,306,228,Service area
0,customer,1735649285,698,767,Service area
1,customer,1735649285,326,802,Service area
1,employee,1735649285,740,437,Service area
0,employee,1735649285,444,481,Service area
2,customer,1735649285,128,701,Service area
5,customer,1735649285,157,501,Service area
3,customer,1735649285,307,231,Service area
0,customer,1735649285,699,766,Service area
1,customer,1735649285,330,807,Service area
1,employee,1735649285,740,439,Service area
2,customer,1735649285,127,701,Service area
0,employee,1735649285,448,482,Service area
5,customer,1735649285,158,498,Service area
3,customer,1735649285,308,232,Service area
0,customer,1735649286,698,765,Service area
1,customer,1735649286,330,809,Service area
1,employee,1735649286,739,438,Service area
2,customer,1735649286,127,701,Service area
0,employee,1735649286,446,481,Service area
3,customer,1735649286,308,232,Service area
5,customer,1735649286,160,497,Service area
0,customer,1735649286,698,764,Service area
1,customer,1735649286,331,813,Service area
1,employee,1735649286,738,457,Service area
2,customer,1735649286,127,702,Service area
0,employee,1735649286,443,481,Service area
3,customer,1735649286,307,234,Service area
2,employee,1735649286,162,494,Service area
0,customer,1735649286,700,764,Service area
1,customer,1735649286,332,811,Service area
2,customer,1735649286,127,702,Service area
1,employee,1735649286,738,457,Service area
3,customer,1735649286,307,236,Service area
0,employee,1735649286,445,481,Service area
2,employee,1735649286,165,497,Service area
0,customer,1735649286,700,764,Service area
1,customer,1735649286,327,804,Service area
2,customer,1735649286,127,702,Service area
1,employee,1735649286,740,459,Service area
0,employee,1735649286,442,479,Service area
3,customer,1735649286,307,236,Service area
2,employee,1735649286,169,496,Service area
0,customer,1735649286,699,763,Service area
1,customer,1735649286,327,803,Service area
2,customer,1735649286,127,702,Service area
0,employee,1735649286,441,481,Service area
1,employee,1735649286,741,456,Service area
2,employee,1735649287,170,498,Service area
3,customer,1735649287,309,237,Service area
0,customer,1735649287,697,763,Service area
1,customer,1735649287,325,802,Service area
2,customer,1735649287,127,702,Service area
0,employee,1735649287,440,481,Service area
2,employee,1735649287,171,498,Service area
1,employee,1735649287,744,458,Service area
3,customer,1735649287,309,238,Service area
0,customer,1735649287,696,763,Service area
1,customer,1735649287,326,802,Service area
2,customer,1735649287,127,702,Service area
5,customer,1735649287,173,496,Service area
3,customer,1735649287,308,237,Service area
0,employee,1735649287,441,482,Service area
1,employee,1735649287,744,460,Service area
0,customer,1735649287,691,762,Service area
1,customer,1735649287,322,802,Service area
2,customer,1735649287,127,702,Service area
1,employee,1735649287,744,456,Service area
3,customer,1735649287,309,238,Service area
5,customer,1735649287,174,497,Service area
0,employee,1735649287,457,482,Service area
0,customer,1735649287,687,762,Service area
1,customer,1735649287,319,800,Service area
2,customer,1735649287,133,701,Service area
1,employee,1735649287,743,456,Service area
0,employee,1735649287,454,480,Service area
3,customer,1735649287,310,238,Service area
5,customer,1735649287,172,499,Service area
0,customer,1735649287,678,761,Service area
1,customer,1735649287,319,799,Service area
1,employee,1735649288,740,455,Service area
2,customer,1735649288,132,701,Service area
0,employee,1735649288,460,480,Service area
3,customer,1735649288,310,239,Service area
5,customer,1735649288,174,499,Service area
0,customer,1735649288,682,762,Service area
1,customer,1735649288,319,800,Service area
1,employee,1735649288,739,455,Service area
2,customer,1735649288,130,702,Service area
0,employee,1735649288,461,481,Service area
3,customer,1735649288,310,238,Service area
5,customer,1735649288,175,499,Service area
0,customer,1735649288,674,762,Service area
1,customer,1735649288,319,800,Service area
1,employee,1735649288,731,455,Service area
2,customer,1735649288,131,702,Service area
0,employee,1735649288,461,481,Service area
5,customer,1735649288,175,500,Service area
3,customer,1735649288,310,238,Service area
0,customer,1735649288,670,761,Service area
1,customer,1735649288,320,800,Service area
1,employee,1735649288,728,454,Service area
0,employee,1735649288,461,479,Service area
2,customer,1735649288,131,702,Service area
3,customer,1735649288,311,239,Service area
5,customer,1735649288,173,499,Service area
0,customer,1735649288,670,762,Service area
1,customer,1735649288,320,800,Service area
1,employee,1735649288,724,455,Service area
0,employee,1735649288,460,479,Service area
2,customer,1735649288,129,701,Service area
3,customer,1735649288,310,240,Service area
5,customer,1735649288,173,499,Service area
6,customer,1735649289,662,762,Service area
1,customer,1735649289,323,799,Service area
1,employee,1735649289,723,453,Service area
2,customer,1735649289,128,701,Service area
0,employee,1735649289,459,479,Service area
3,customer,1735649289,310,239,Service area
5,customer,1735649289,173,499,Service area
6,customer,1735649289,659,762,Service area
1,customer,1735649289,326,799,Service area
1,employee,1735649289,721,454,Service area
2,customer,1735649289,128,701,Service area
0,employee,1735649289,459,478,Service area
3,customer,1735649289,311,240,Service area
5,customer,1735649289,172,498,Service area
6,customer,1735649289,657,763,Service area
1,customer,1735649289,328,799,Service area
1,employee,1735649289,720,454,Service area
2,customer,1735649289,128,702,Service area
0,employee,1735649289,456,480,Service area
3,customer,1735649289,311,242,Service area
5,customer,1735649289,171,497,Service area
6,customer,1735649289,652,766,Service area
1,customer,1735649289,329,799,Service area
1,employee,1735649289,720,454,Service area
0,employee,1735649289,455,479,Service area
2,customer,1735649289,128,701,Service area
3,customer,1735649289,311,243,Service area
5,customer,1735649289,169,498,Service area
6,customer,1735649289,651,767,Service area
1,customer,1735649289,327,799,Service area
1,employee,1735649289,720,453,Service area
0,employee,1735649289,456,478,Service area
2,customer,1735649290,131,701,Service area
3,customer,1735649290,310,244,Service area
5,customer,1735649290,170,499,Service area
6,customer,1735649290,648,768,Service area
1,customer,1735649290,327,798,Service area
1,employee,1735649290,723,452,Service area
0,employee,1735649290,457,477,Service area
2,customer,1735649290,152,702,Service area
3,customer,1735649290,310,245,Service area
5,customer,1735649290,166,498,Service area
6,customer,1735649290,649,769,Service area
1,customer,1735649290,327,798,Service area
1,employee,1735649290,725,453,Service area
0,employee,1735649290,456,477,Service area
2,customer,1735649290,150,702,Service area
3,customer,1735649290,310,244,Service area
5,customer,1735649290,161,496,Service area
6,customer,1735649290,649,770,Service area
1,customer,1735649290,328,796,Service area
1,employee,1735649290,729,453,Service area
0,employee,1735649290,456,478,Service area
2,customer,1735649290,151,702,Service area
3,customer,1735649290,309,245,Service area
5,customer,1735649290,152,497,Service area
6,customer,1735649290,650,771,Service area
1,customer,1735649290,329,797,Service area
1,employee,1735649290,732,453,Service area
0,employee,1735649290,455,477,Service area
2,customer,1735649290,151,701,Service area
3,customer,1735649290,308,246,Service area
5,customer,1735649290,152,495,Service area
6,customer,1735649290,648,772,Service area
1,customer,1735649291,330,797,Service area
1,employee,1735649291,740,454,Service area
2,customer,1735649291,153,701,Service area
0,employee,1735649291,456,478,Service area
7,customer,1735649291,307,247,Service area
5,customer,1735649291,136,492,Service area
6,customer,1735649291,648,772,Service area
1,customer,1735649291,330,797,Service area
1,employee,1735649291,743,453,Service area
2,customer,1735649291,153,701,Service area
0,employee,1735649291,456,477,Service area
7,customer,1735649291,306,248,Service area
4,customer,1735649291,129,490,Service area
6,customer,1735649291,647,773,Service area
1,customer,1735649291,328,797,Service area
1,employee,1735649291,746,453,Service area
2,customer,1735649291,152,701,Service area
0,employee,1735649291,456,477,Service area
7,customer,1735649291,307,248,Service area
4,customer,1735649291,130,488,Service area
6,customer,1735649291,646,773,Service area
1,customer,1735649291,328,797,Service area
1,employee,1735649291,747,453,Service area
2,customer,1735649291,152,701,Service area
0,employee,1735649291,456,479,Service area
7,customer,1735649291,308,248,Service area
4,customer,1735649291,125,488,Service area
6,customer,1735649291,647,773,Service area
1,customer,1735649291,329,798,Service area
1,employee,1735649291,749,453,Service area
2,customer,1735649291,153,701,Service area
0,employee,1735649291,456,479,Service area
7,customer,1735649291,309,252,Service area
4,customer,1735649292,115,487,Service area
6,customer,1735649292,647,773,Service area
1,employee,1735649292,749,454,Service area
1,customer,1735649292,329,798,Service area
2,customer,1735649292,153,702,Service area
7,customer,1735649292,309,253,Service area
0,employee,1735649292,453,479,Service area
5,customer,1735649292,151,496,Service area
4,customer,1735649292,107,482,Service area
6,customer,1735649292,649,774,Service area
1,employee,1735649292,750,453,Service area
1,customer,1735649292,329,798,Service area
7,customer,1735649292,309,254,Service area
2,customer,1735649292,155,701,Service area
0,employee,1735649292,449,481,Service area
4,customer,1735649292,101,483,Service area
6,customer,1735649292,651,775,Service area
1,customer,1735649292,328,798,Service area
1,employee,1735649292,750,453,Service area
2,customer,1735649292,154,702,Service area
7,customer,1735649292,309,254,Service area
0,employee,1735649292,444,482,Service area
5,customer,1735649292,150,492,Service area
4,customer,1735649292,97,469,Service area
6,customer,1735649292,654,773,Service area
1,employee,1735649292,750,453,Service area
1,customer,1735649292,329,798,Service area
2,customer,1735649292,155,701,Service area
7,customer,1735649292,309,253,Service area
0,employee,1735649292,445,481,Service area
4,customer,1735649292,94,468,Service area
5,customer,1735649292,149,493,Service area
6,customer,1735649292,661,774,Service area
1,employee,1735649293,751,453,Service area
1,customer,1735649293,330,798,Service area
2,customer,1735649293,155,702,Service area
7,customer,1735649293,309,255,Service area
0,employee,1735649293,444,480,Service area
4,customer,1735649293,94,469,Service area
4,customer,1735649293,129,492,Service area
6,customer,1735649293,662,774,Service area
1,customer,1735649293,331,798,Service area
1,employee,1735649293,750,452,Service area
2,customer,1735649293,155,702,Service area
7,customer,1735649293,310,255,Service area
0,employee,1735649293,444,479,Service area
5,customer,1735649293,142,499,Service area
4,customer,1735649293,92,467,Service area
6,customer,1735649293,663,776,Service area
1,customer,1735649293,331,799,Service area
1,employee,1735649293,750,447,Service area
2,customer,1735649293,154,702,Service area
7,customer,1735649293,311,255,Service area
0,employee,1735649293,444,479,Service area
5,customer,1735649293,141,503,Service area
4,customer,1735649293,90,467,Service area
6,customer,1735649293,663,773,Service area
1,customer,1735649293,332,800,Service area
1,employee,1735649293,750,444,Service area
2,customer,1735649293,152,701,Service area
7,customer,1735649293,313,253,Service area
0,employee,1735649293,445,476,Service area
6,customer,1735649293,662,774,Service area
1,customer,1735649293,332,800,Service area
1,employee,1735649293,750,451,Service area
7,customer,1735649293,314,254,Service area
0,employee,1735649294,445,476,Service area
2,customer,1735649294,141,702,Service area
6,customer,1735649294,662,776,Service area
1,employee,1735649294,750,451,Service area
1,customer,1735649294,333,801,Service area
7,customer,1735649294,315,255,Service area
2,customer,1735649294,146,701,Service area
0,employee,1735649294,445,475,Service area
6,customer,1735649294,662,780,Service area
1,employee,1735649294,750,451,Service area
1,customer,1735649294,332,800,Service area
2,customer,1735649294,143,701,Service area
7,customer,1735649294,316,256,Service area
0,employee,1735649294,445,475,Service area
4,customer,1735649294,102,476,Service area
6,customer,1735649294,661,781,Service area
1,employee,1735649294,749,451,Service area
1,customer,1735649294,338,802,Service area
7,customer,1735649294,318,256,Service area
2,customer,1735649294,140,702,Service area
0,employee,1735649294,441,476,Service area
4,customer,1735649294,127,478,Service area
6,customer,1735649294,661,781,Service area
1,customer,1735649294,342,803,Service area
1,employee,1735649294,749,450,Service area
2,customer,1735649294,140,702,Service area
0,employee,1735649294,440,475,Service area
7,customer,1735649294,319,257,Service area
4,customer,1735649294,123,476,Service area
6,customer,1735649294,661,781,Service area
1,customer,1735649294,343,802,Service area
1,employee,1735649294,747,448,Service area
2,customer,1735649294,136,702,Service area
7,customer,1735649295,321,256,Service area
0,employee,1735649295,440,475,Service area
4,customer,1735649295,123,474,Service area
6,customer,1735649295,661,779,Service area
1,customer,1735649295,343,803,Service area
1,employee,1735649295,747,443,Service area
2,customer,1735649295,133,702,Service area
0,employee,1735649295,441,475,Service area
7,customer,1735649295,321,256,Service area
4,customer,1735649295,122,475,Service area
6,customer,1735649295,661,777,Service area
1,customer,1735649295,344,804,Service area
1,employee,1735649295,746,443,Service area
2,customer,1735649295,132,702,Service area
0,employee,1735649295,444,475,Service area
7,customer,1735649295,323,256,Service area
4,customer,1735649295,126,475,Service area
6,customer,1735649295,657,778,Service area
1,customer,1735649295,344,805,Service area
1,employee,1735649295,746,438,Service area
2,customer,1735649295,131,702,Service area
0,employee,1735649295,443,475,Service area
7,customer,1735649295,323,256,Service area
4,customer,1735649295,129,476,Service area
6,customer,1735649295,651,777,Service area
1,customer,1735649295,342,804,Service area
2,customer,1735649295,131,702,Service area
1,employee,1735649295,747,439,Service area
7,customer,1735649295,323,256,Service area
0,employee,1735649295,442,474,Service area
4,customer,1735649295,130,477,Service area
8,customer,1735649295,455,150,Service area
6,customer,1735649296,638,774,Service area
1,customer,1735649296,344,804,Service area
2,customer,1735649296,130,702,Service area
1,employee,1735649296,746,440,Service area
7,customer,1735649296,322,256,Service area
0,employee,1735649296,442,475,Service area
4,customer,1735649296,131,479,Service area
8,customer,1735649296,451,150,Service area
1,customer,1735649296,345,805,Service area
6,customer,1735649296,679,775,Service area
2,customer,1735649296,129,702,Service area
1,employee,1735649296,747,441,Service area
0,employee,1735649296,440,475,Service area
7,customer,1735649296,322,256,Service area
4,customer,1735649296,133,478,Service area
8,customer,1735649296,449,150,Service area
1,customer,1735649296,346,806,Service area
2,customer,1735649296,129,702,Service area
1,employee,1735649296,746,439,Service area
6,customer,1735649296,671,776,Service area
7,customer,1735649296,321,256,Service area
0,employee,1735649296,441,476,Service area
5,customer,1735649296,135,479,Service area
8,customer,1735649296,441,147,Service area
6,customer,1735649296,637,775,Service area
1,customer,1735649296,344,807,Service area
2,customer,1735649296,129,702,Service area
1,employee,1735649296,748,439,Service area
7,customer,1735649296,321,257,Service area
0,employee,1735649296,439,476,Service area
5,customer,1735649296,139,479,Service area
6,customer,1735649296,637,776,Service area
1,customer,1735649296,343,807,Service area
2,customer,1735649296,129,702,Service area
1,employee,1735649297,750,441,Service area
7,customer,1735649297,321,257,Service area
0,employee,1735649297,440,477,Service area
5,customer,1735649297,143,479,Service area
8,customer,1735649297,434,153,Service area
6,customer,1735649297,637,775,Service area
1,customer,1735649297,345,807,Service area
1,employee,1735649297,750,439,Service area
2,customer,1735649297,129,702,Service area
7,customer,1735649297,322,257,Service area
0,employee,1735649297,438,476,Service area
5,customer,1735649297,146,480,Service area
8,customer,1735649297,430,157,Service area
6,customer,1735649297,681,776,Service area
1,customer,1735649297,344,806,Service area
1,employee,1735649297,753,439,Service area
2,customer,1735649297,129,702,Service area
0,employee,1735649297,437,476,Service area
7,customer,1735649297,324,258,Service area
8,customer,1735649297,428,162,Service area
5,customer,1735649297,149,482,Service area
1,customer,1735649297,345,806,Service area
2,customer,1735649297,129,702,Service area
1,employee,1735649297,753,438,Service area
6,customer,1735649297,638,774,Service area
0,employee,1735649297,436,478,Service area
7,customer,1735649297,325,262,Service area
8,customer,1735649297,427,163,Service area
5,customer,1735649297,150,484,Service area
1,customer,1735649297,346,805,Service area
2,customer,1735649297,129,702,Service area
6,customer,1735649297,642,775,Service area
1,employee,1735649297,752,438,Service area
0,employee,1735649298,442,477,Service area
8,customer,1735649298,423,165,Service area
7,customer,1735649298,327,261,Service area
5,customer,1735649298,151,487,Service area
1,customer,1735649298,347,804,Service area
2,customer,1735649298,129,701,Service area
6,customer,1735649298,670,775,Service area
1,employee,1735649298,752,438,Service area
0,employee,1735649298,442,476,Service area
7,customer,1735649298,329,263,Service area
8,customer,1735649298,421,170,Service area
5,customer,1735649298,152,490,Service area
1,customer,1735649298,346,805,Service area
2,customer,1735649298,129,702,Service area
1,employee,1735649298,753,438,Service area
6,customer,1735649298,673,775,Service area
0,employee,1735649298,441,475,Service area
7,customer,1735649298,329,262,Service area
5,customer,1735649298,153,491,Service area
8,customer,1735649298,421,174,Service area
6,customer,1735649298,681,776,Service area
1,customer,1735649298,347,804,Service area
1,employee,1735649298,751,438,Service area
2,customer,1735649298,130,702,Service area
0,employee,1735649298,441,474,Service area
7,customer,1735649298,330,260,Service area
5,customer,1735649298,156,493,Service area
8,customer,1735649298,417,175,Service area
6,customer,1735649298,681,776,Service area
1,customer,1735649298,347,804,Service area
2,customer,1735649298,131,701,Service area
1,employee,1735649298,749,439,Service area
0,employee,1735649298,444,474,Service area
7,customer,1735649299,331,259,Service area
5,customer,1735649299,158,493,Service area
9,customer,1735649299,415,186,Service area
6,customer,1735649299,681,776,Service area
1,customer,1735649299,347,803,Service area
2,customer,1735649299,134,701,Service area
1,employee,1735649299,747,439,Service area
0,employee,1735649299,443,474,Service area
7,customer,1735649299,331,259,Service area
5,customer,1735649299,159,494,Service area
9,customer,1735649299,408,183,Service area
2,customer,1735649299,136,701,Service area
1,customer,1735649299,345,802,Service area
1,employee,1735649299,746,440,Service area
6,customer,1735649299,661,775,Service area
0,employee,1735649299,443,474,Service area
7,customer,1735649299,331,256,Service area
5,customer,1735649299,162,500,Service area
9,customer,1735649299,399,181,Service area
6,customer,1735649299,681,776,Service area
1,customer,1735649299,347,802,Service area
2,customer,1735649299,137,700,Service area
1,employee,1735649299,744,441,Service area
0,employee,1735649299,442,473,Service area
7,customer,1735649299,330,256,Service area
5,customer,1735649299,164,503,Service area
9,customer,1735649299,387,194,Service area
1,customer,1735649299,349,802,Service area
2,customer,1735649299,138,700,Service area
6,customer,1735649299,641,776,Service area
0,employee,1735649299,442,473,Service area
1,employee,1735649299,747,444,Service area
7,customer,1735649299,332,260,Service area
5,customer,1735649299,167,504,Service area
9,customer,1735649300,385,184,Service area
1,customer,1735649300,350,802,Service area
6,customer,1735649300,639,776,Service area
2,customer,1735649300,140,701,Service area
0,employee,1735649300,443,473,Service area
1,employee,1735649300,747,439,Service area
7,customer,1735649300,334,263,Service area
5,customer,1735649300,167,504,Service area
9,customer,1735649300,379,184,Service area
1,customer,1735649300,351,802,Service area
2,customer,1735649300,141,701,Service area
6,customer,1735649300,639,777,Service area
0,employee,1735649300,444,473,Service area
1,employee,1735649300,745,447,Service area
7,customer,1735649300,334,263,Service area
5,customer,1735649300,170,505,Service area
9,customer,1735649300,375,194,Service area
1,customer,1735649300,351,802,Service area
6,customer,1735649300,638,779,Service area
2,customer,1735649300,141,700,Service area
1,employee,1735649300,746,450,Service area
0,employee,1735649300,443,475,Service area
5,customer,1735649300,169,504,Service area
7,customer,1735649300,336,262,Service area
9,customer,1735649300,372,191,Service area
6,customer,1735649300,636,780,Service area
1,customer,1735649300,350,803,Service area
2,customer,1735649300,141,700,Service area
1,employee,1735649300,748,452,Service area
0,employee,1735649300,444,477,Service area
5,customer,1735649300,172,504,Service area
7,customer,1735649300,339,260,Service area
9,customer,1735649300,369,194,Service area
6,customer,1735649301,637,780,Service area
1,customer,1735649301,351,803,Service area
2,customer,1735649301,140,700,Service area
0,employee,1735649301,444,478,Service area
1,employee,1735649301,745,445,Service area
5,customer,1735649301,171,504,Service area
7,customer,1735649301,344,264,Service area
6,customer,1735649301,636,781,Service area
1,customer,1735649301,351,803,Service area
2,customer,1735649301,140,701,Service area
1,employee,1735649301,745,442,Service area
0,employee,1735649301,444,477,Service area
7,customer,1735649301,346,263,Service area
5,customer,1735649301,172,505,Service area
10,customer,1735649301,357,157,Service area
6,customer,1735649301,637,783,Service area
1,customer,1735649301,350,803,Service area
2,customer,1735649301,140,701,Service area
1,employee,1735649301,745,440,Service area
0,employee,1735649301,443,478,Service area
5,customer,1735649301,175,503,Service area
7,customer,1735649301,351,254,Service area
6,customer,1735649301,636,783,Service area
1,customer,1735649301,351,803,Service area
2,customer,1735649301,139,701,Service area
1,employee,1735649301,745,441,Service area
0,employee,1735649301,443,479,Service area
7,customer,1735649301,355,247,Service area
5,customer,1735649301,175,502,Service area
6,customer,1735649301,635,783,Service area
1,customer,1735649301,350,803,Service area
2,customer,1735649301,138,701,Service area
1,employee,1735649301,745,441,Service area
0,employee,1735649302,443,478,Service area
11,customer,1735649302,359,248,Service area
5,customer,1735649302,178,502,Service area
6,customer,1735649302,635,782,Service area
1,customer,1735649302,349,803,Service area
2,customer,1735649302,138,702,Service area
1,employee,1735649302,747,443,Service area
